id,Time,language,similarity-score,url,title,fid_x,publisher,class,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
797663940,2018-01-20 14:11:00+00:00,eng,0.6,https://kaplanherald.com/2018/01/20/brother-picks-up-cremated-stays-of-oct-1-gunman-2/,Brother picks up cremated stays of Oct. 1 gunman,eng-3710786,kaplanherald.com,sure-information-crossing,Brother picks up cremated stays of Oct. 1 gunman,becuase. Caused. isFilledBy. want to. want to. consists of . Reacted. It can be becuase. wanted. needed. 1842, brother is in jail.  brother is in jail.  funeral.  PersonX is cremated..  PersonY is dead..  responsible.  sad.  The funeral home is closed..  to bury the dead.  to go to the funeral home. 1842,becuase brother is in jail. Caused brother is in jail. isFilledBy funeral. want to PersonX is cremated.. want to PersonY is dead.. consists of  responsible. Reacted sad. It can be becuase The funeral home is closed.. wanted to bury the dead. needed to go to the funeral home. 1842,Brother picks up cremated stays of Oct. 1 gunman. becuase brother is in jail. Caused brother is in jail. isFilledBy funeral. want to PersonX is cremated.. want to PersonY is dead.. consists of  responsible. Reacted sad. It can be becuase The funeral home is closed.. wanted to bury the dead. needed to go to the funeral home. 1842,0,The sentiment score is neutral
977905727,2018-10-25 03:05:00+00:00,eng,0.6,https://dailytimes.ng/us-secret-service-intercepts-explosive-packages-sent-obama-clinton/,"US secret service intercepts 'explosive packages' sent to Obama, Clinton",eng-4368567,dailytimes.ng,sure-information-crossing,"US secret service intercepts 'explosive packages' sent to Obama, Clinton",isFilledBy. consists of . It can be becuase. wanted. wanted. Intended. needed. Caused. becuase. want to. want to. has sub event. Reacted. 1865, mail.  observant.  The packages are too big to fit through the mail slot..  to find out who sent the packages.  to find out who sent the packages.  to keep people safe.  to know who is sending the packages.  US Secret Service intercepts packages.  US Secret Service intercepts packages.  US Secret Service intercepts packages.  US Secret Service intercepts packages.  watch for suspicious packages.  worried. 1865,isFilledBy mail. consists of  observant. It can be becuase The packages are too big to fit through the mail slot.. wanted to find out who sent the packages. wanted to find out who sent the packages. Intended to keep people safe. needed to know who is sending the packages. Caused US Secret Service intercepts packages. becuase US Secret Service intercepts packages. want to US Secret Service intercepts packages. want to US Secret Service intercepts packages. has sub event watch for suspicious packages. Reacted worried. 1865,"US secret service intercepts 'explosive packages' sent to Obama, Clinton. isFilledBy mail. consists of  observant. It can be becuase The packages are too big to fit through the mail slot.. wanted to find out who sent the packages. wanted to find out who sent the packages. Intended to keep people safe. needed to know who is sending the packages. Caused US Secret Service intercepts packages. becuase US Secret Service intercepts packages. want to US Secret Service intercepts packages. want to US Secret Service intercepts packages. has sub event watch for suspicious packages. Reacted worried. 1865",0,The sentiment score is neutral
1006977087,2018-11-30 05:17:00+00:00,eng,0.3,http://www.bellingencourier.com.au/story/5787347/school-strike-at-school-a-learning-moment/,School strike at school a learning moment,eng-4456599,bellingencourier.com.au,sure-information-crossing,School strike at school a learning moment,Reacted. consists of . has sub event. needed. Effected. isFilledBy. Caused. want to. becuase. It can be becuase. want to. wanted. wanted. 1891, angry.  disciplined.  learn new things.  learn new things.  learn new things.  school.  school to be safe.  school to be shut down.  school to be shut down.  school to be shut down.  school to be shut down.  to learn.  to learn from the strike. 1891,Reacted angry. consists of  disciplined. has sub event learn new things. needed learn new things. Effected learn new things. isFilledBy school. Caused school to be safe. want to school to be shut down. becuase school to be shut down. It can be becuase school to be shut down. want to school to be shut down. wanted to learn. wanted to learn from the strike. 1891,School strike at school a learning moment. Reacted angry. consists of  disciplined. has sub event learn new things. needed learn new things. Effected learn new things. isFilledBy school. Caused school to be safe. want to school to be shut down. becuase school to be shut down. It can be becuase school to be shut down. want to school to be shut down. wanted to learn. wanted to learn from the strike. 1891,-0.128,The sentiment score is negative
1009363117,2018-12-03 13:37:00+00:00,eng,0.5,https://www.pulse.com.gh/the-new-york-times/china-will-slash-car-tariffs-trump-says-in-a-vague-tweet-id9161870.html,"China will slash car tariffs, Trump says, in a (vague) tweet - The New York Times - Pulse",eng-4456818,pulse.com.gh,sure-information-crossing,"China will slash car tariffs, Trump says, in a (vague) tweet - The New York Times - Pulse",isFilledBy. consists of . Effected. Reacted. It can be becuase. want to. needed. wanted. Intended. wanted. Caused. has sub event. want to. becuase. 1904, car.  free-spirited.  gets a thank you from the other person.  happy.  The New York Times.  The New York Times.  to be in contact with the Chinese government.  to get rid of the tariffs.  to make a deal.  to make a deal with China.  trade war.  trade war.  trade war.  trade war. 1904,isFilledBy car. consists of  free-spirited. Effected gets a thank you from the other person. Reacted happy. It can be becuase The New York Times. want to The New York Times. needed to be in contact with the Chinese government. wanted to get rid of the tariffs. Intended to make a deal. wanted to make a deal with China. Caused trade war. has sub event trade war. want to trade war. becuase trade war. 1904,"China will slash car tariffs, Trump says, in a (vague) tweet - The New York Times - Pulse. isFilledBy car. consists of  free-spirited. Effected gets a thank you from the other person. Reacted happy. It can be becuase The New York Times. want to The New York Times. needed to be in contact with the Chinese government. wanted to get rid of the tariffs. Intended to make a deal. wanted to make a deal with China. Caused trade war. has sub event trade war. want to trade war. becuase trade war. 1904",-0.2732,The sentiment score is negative
1044691501,2019-01-20 10:08:00+00:00,eng,0.4,https://tribune.com.pk/story/1892761/3-car-bomb-attack-kills-eight-security-force-members-afghanistans-south/,Car bomb attack kills eight security force members in Afghanistan's south,eng-4545817,tribune.com.pk,sure-information-crossing,Car bomb attack kills eight security force members in Afghanistan's south,isFilledBy. want to. becuase. want to. Caused. It can be becuase. Effected. has sub event. Effected. Reacted. wanted. wanted. needed. consists of . isFilledBy. want to. becuase. want to. Caused. It can be becuase. Effected. has sub event. Effected. Reacted. wanted. wanted. needed. consists of . 1945, car.  car bomb.  car bomb.  car bomb.  car bomb.  car bomb.  get injured.  get injured.  gets injured.  sad.  to get revenge on the attackers.  to get revenge on the enemy.  to have a car bomb.  violent.  car.  car bomb.  car bomb.  car bomb.  car bomb.  car bomb.  get injured.  get injured.  gets injured.  sad.  to get revenge on the attackers.  to get revenge on the enemy.  to have a car bomb.  violent. 1945,isFilledBy car. want to car bomb. becuase car bomb. want to car bomb. Caused car bomb. It can be becuase car bomb. Effected get injured. has sub event get injured. Effected gets injured. Reacted sad. wanted to get revenge on the attackers. wanted to get revenge on the enemy. needed to have a car bomb. consists of  violent. isFilledBy car. want to car bomb. becuase car bomb. want to car bomb. Caused car bomb. It can be becuase car bomb. Effected get injured. has sub event get injured. Effected gets injured. Reacted sad. wanted to get revenge on the attackers. wanted to get revenge on the enemy. needed to have a car bomb. consists of  violent. 1945,Car bomb attack kills eight security force members in Afghanistan's south. isFilledBy car. want to car bomb. becuase car bomb. want to car bomb. Caused car bomb. It can be becuase car bomb. Effected get injured. has sub event get injured. Effected gets injured. Reacted sad. wanted to get revenge on the attackers. wanted to get revenge on the enemy. needed to have a car bomb. consists of  violent. isFilledBy car. want to car bomb. becuase car bomb. want to car bomb. Caused car bomb. It can be becuase car bomb. Effected get injured. has sub event get injured. Effected gets injured. Reacted sad. wanted to get revenge on the attackers. wanted to get revenge on the enemy. needed to have a car bomb. consists of  violent. 1945,-0.8126,The sentiment score is negative
1043398051,2019-01-18 11:33:00+00:00,eng,0.6,http://thenationonlineng.net/au-urges-congo-delay-final-election-result/,AU urges Congo to delay final election result - The Nation Nigeria,eng-4539220,thenationonlineng.net,sure-information-crossing,AU urges Congo to delay final election result - The Nation Nigeria,isFilledBy. Effected. becuase. Reacted. has sub event. consists of . want to. Caused. It can be becuase. want to. wanted. wanted. 1970, election results.  get a new election.  get a new election.  happy.  have to wait for the final result.  impatient.  PersonX wins the election..  the election to be held on time.  The Nation is a news source..  The New York Times.  to wait for the results.  to wait for the results. 1970,isFilledBy election results. Effected get a new election. becuase get a new election. Reacted happy. has sub event have to wait for the final result. consists of  impatient. want to PersonX wins the election.. Caused the election to be held on time. It can be becuase The Nation is a news source.. want to The New York Times. wanted to wait for the results. wanted to wait for the results. 1970,AU urges Congo to delay final election result - The Nation Nigeria. isFilledBy election results. Effected get a new election. becuase get a new election. Reacted happy. has sub event have to wait for the final result. consists of  impatient. want to PersonX wins the election.. Caused the election to be held on time. It can be becuase The Nation is a news source.. want to The New York Times. wanted to wait for the results. wanted to wait for the results. 1970,-0.3182,The sentiment score is negative
6323827336,2020-12-01 14:14:00+00:00,eng,0.7,https://www.timescolonist.com/car-hits-pedestrians-in-germany-2-killed-15-injured-1.24248344,"Car hits pedestrians in Germany; 2 killed, 15 injured",eng-6354767,timescolonist.com,sure-information-crossing,"Car hits pedestrians in Germany; 2 killed, 15 injured",isFilledBy. becuase. want to. want to. Caused. consists of . Effected. has sub event. wanted. wanted. Effected. Reacted. It can be becuase. Reacted. needed. isFilledBy. becuase. want to. want to. Caused. consists of . Effected. has sub event. wanted. wanted. Effected. Reacted. It can be becuase. Reacted. needed. 2090, car.  car crashes into pedestrians.  car crashes into pedestrians.  car crashes into pedestrians.  car crashes into pedestrians.  careless.  crashes into tree.  get out of car.  go to hospital.  go to hospital.  hit by car.  hurt.  PersonX is driving the car..  sad.  to be driving a car.  car.  car crashes into pedestrians.  car crashes into pedestrians.  car crashes into pedestrians.  car crashes into pedestrians.  careless.  crashes into tree.  get out of car.  go to hospital.  go to hospital.  hit by car.  hurt.  PersonX is driving the car..  sad.  to be driving a car. 2090,isFilledBy car. becuase car crashes into pedestrians. want to car crashes into pedestrians. want to car crashes into pedestrians. Caused car crashes into pedestrians. consists of  careless. Effected crashes into tree. has sub event get out of car. wanted go to hospital. wanted go to hospital. Effected hit by car. Reacted hurt. It can be becuase PersonX is driving the car.. Reacted sad. needed to be driving a car. isFilledBy car. becuase car crashes into pedestrians. want to car crashes into pedestrians. want to car crashes into pedestrians. Caused car crashes into pedestrians. consists of  careless. Effected crashes into tree. has sub event get out of car. wanted go to hospital. wanted go to hospital. Effected hit by car. Reacted hurt. It can be becuase PersonX is driving the car.. Reacted sad. needed to be driving a car. 2090,"Car hits pedestrians in Germany; 2 killed, 15 injured. isFilledBy car. becuase car crashes into pedestrians. want to car crashes into pedestrians. want to car crashes into pedestrians. Caused car crashes into pedestrians. consists of  careless. Effected crashes into tree. has sub event get out of car. wanted go to hospital. wanted go to hospital. Effected hit by car. Reacted hurt. It can be becuase PersonX is driving the car.. Reacted sad. needed to be driving a car. isFilledBy car. becuase car crashes into pedestrians. want to car crashes into pedestrians. want to car crashes into pedestrians. Caused car crashes into pedestrians. consists of  careless. Effected crashes into tree. has sub event get out of car. wanted go to hospital. wanted go to hospital. Effected hit by car. Reacted hurt. It can be becuase PersonX is driving the car.. Reacted sad. needed to be driving a car. 2090",-0.802,The sentiment score is negative
6373040086,2021-01-04 17:01:00+00:00,eng,0.5,https://dailypost.ng/2021/01/04/breaking-uk-raises-covid-alert-to-highest-level-pm-to-announce-lockdown/,"BREAKING: UK raises COVID alert to highest level, PM to announce lockdown - Daily Post Nigeria",eng-6446603,dailypost.ng,sure-information-crossing,"BREAKING: UK raises COVID alert to highest level, PM to announce lockdown - Daily Post Nigeria",Caused. Effected. want to. becuase. want to. It can be becuase. needed. isFilledBy. Effected. Reacted. consists of . has sub event. Intended. wanted. wanted. 2167, BREAKING.  BREAKING.  BREAKING.  BREAKING.  BREAKING.  BREAKING.  BREAKING.  BREAKING NEWS.  get ready for the lockdown.  scared.  scared.  to announce lockdown.  to keep the country safe.  to keep the country safe.  to make sure everyone is safe. 2167,Caused BREAKING. Effected BREAKING. want to BREAKING. becuase BREAKING. want to BREAKING. It can be becuase BREAKING. needed BREAKING. isFilledBy BREAKING NEWS. Effected get ready for the lockdown. Reacted scared. consists of  scared. has sub event to announce lockdown. Intended to keep the country safe. wanted to keep the country safe. wanted to make sure everyone is safe. 2167,"BREAKING: UK raises COVID alert to highest level, PM to announce lockdown - Daily Post Nigeria. Caused BREAKING. Effected BREAKING. want to BREAKING. becuase BREAKING. want to BREAKING. It can be becuase BREAKING. needed BREAKING. isFilledBy BREAKING NEWS. Effected get ready for the lockdown. Reacted scared. consists of  scared. has sub event to announce lockdown. Intended to keep the country safe. wanted to keep the country safe. wanted to make sure everyone is safe. 2167",0.296,The sentiment score is positive
6374960452,2021-01-05 21:39:00+00:00,eng,0.7,https://www.eurosport.com/football/scottish-premiership/2020-2021/celtic-boss-neil-lennon-defends-trip-to-dubai-following-questions-from-scotlands-first-minister_sto8054712/story.shtml,Celtic boss Neil Lennon defends trip to Dubai following questions from Scotland's First Minister,eng-6447224,eurosport.com,sure-information-crossing,Celtic boss Neil Lennon defends trip to Dubai following questions from Scotland's First Minister,isFilledBy. consists of . want to. has sub event. becuase. Effected. Caused. Reacted. It can be becuase. want to. wanted. Intended. wanted. needed. 2182, a plane ticket.  bossy.  CELTIC MANAGER NICKEL LONDAHL.  get a new job.  get a new job.  gets asked questions.  happy.  happy.  The First Minister is not comfortable with that..  they get a new job.  to ask more questions.  to be honest.  to defend the trip.  to have gone to Dubai. 2182,isFilledBy a plane ticket. consists of  bossy. want to CELTIC MANAGER NICKEL LONDAHL. has sub event get a new job. becuase get a new job. Effected gets asked questions. Caused happy. Reacted happy. It can be becuase The First Minister is not comfortable with that.. want to they get a new job. wanted to ask more questions. Intended to be honest. wanted to defend the trip. needed to have gone to Dubai. 2182,Celtic boss Neil Lennon defends trip to Dubai following questions from Scotland's First Minister. isFilledBy a plane ticket. consists of  bossy. want to CELTIC MANAGER NICKEL LONDAHL. has sub event get a new job. becuase get a new job. Effected gets asked questions. Caused happy. Reacted happy. It can be becuase The First Minister is not comfortable with that.. want to they get a new job. wanted to ask more questions. Intended to be honest. wanted to defend the trip. needed to have gone to Dubai. 2182,0,The sentiment score is neutral
369817771,2016-01-30 18:27:00+00:00,eng,0,http://www.todayszaman.com/anasayfa_turkey-warns-russia-after-a-new-airspace-violation_411033.html,Turkey warns Russia after a new airspace violation,eng-1888936,todayszaman.com,sure-not-crossing,Turkey warns Russia after a new airspace violation,Reacted. has sub event. Effected. want to. isFilledBy. Caused. becuase. Intended. needed. wanted. wanted. It can be becuase. consists of . 6, angry.  get angry at the other person.  gets yelled at.  PersonX calls the police to report the violation..  plane.  they get a warning from the police.  they have to report it to the police.  to be safe.  to find out what the violation was.  to make sure they don't do it again.  to make sure they don't do it again.  Turkey is not allowed to fly over Russia..  warning. 6,Reacted angry. has sub event get angry at the other person. Effected gets yelled at. want to PersonX calls the police to report the violation.. isFilledBy plane. Caused they get a warning from the police. becuase they have to report it to the police. Intended to be safe. needed to find out what the violation was. wanted to make sure they don't do it again. wanted to make sure they don't do it again. It can be becuase Turkey is not allowed to fly over Russia.. consists of  warning. 6,Turkey warns Russia after a new airspace violation. Reacted angry. has sub event get angry at the other person. Effected gets yelled at. want to PersonX calls the police to report the violation.. isFilledBy plane. Caused they get a warning from the police. becuase they have to report it to the police. Intended to be safe. needed to find out what the violation was. wanted to make sure they don't do it again. wanted to make sure they don't do it again. It can be becuase Turkey is not allowed to fly over Russia.. consists of  warning. 6,-0.5574,The sentiment score is negative
